arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
22,13.000000,262144,304242049.030691
22,15.300000,32768,316454718.658909
22,19.700000,4096,320565519.842703
22,32.300000,512,317836960.730685
22,90.000000,18,316383490.969077
22,90.000000,27,315927328.614957
22,90.000000,36,314994718.289468
