arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
20,13.000000,262144,317209007.343337
20,15.300000,32768,352070712.139355
20,19.700000,4096,327258354.239922
20,32.300000,512,324861595.812542
20,90.000000,18,326036847.472581
20,90.000000,27,325260448.473822
20,90.000000,36,326982902.023796
