arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
36,13.000000,262144,220288357.385620
36,15.300000,32768,253296679.611666
36,19.700000,4096,241050459.512236
36,32.300000,512,252093838.147383
36,90.000000,18,251558484.608683
36,90.000000,27,253171952.247337
36,90.000000,36,252751119.828245
