arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
28,13.000000,262144,262222213.310411
28,15.300000,32768,280642455.501210
28,19.700000,4096,284481686.097914
28,32.300000,512,290313018.868587
28,90.000000,18,289142221.263328
28,90.000000,27,288281292.647037
28,90.000000,36,288721579.427243
