arrival_rate,bp_parameter_L,bp_parameter_H,FCFS_L2_norm_flow_time
24,13.000000,262144,304967187.256437
24,15.300000,32768,309145114.904778
24,19.700000,4096,306243834.622897
24,32.300000,512,308912324.804759
24,90.000000,18,307601139.045889
24,90.000000,27,307714849.749463
24,90.000000,36,308480161.655539
