arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,50.000000,25,2500100.526212
34,250.000000,100,27421683.999651
34,1000.000000,400,118095415.486133
34,4.073000,262144,251219.836390
34,4.639000,32768,211036.159470
34,30.000000,6,89682.780231
34,30.000000,12,64125.135665
34,5.649000,4096,165613.247145
34,7.918000,512,118140.872804
34,16.772000,64,112331.318518
34,30.000000,9,81787.879463
