arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,50.000000,25,3367186.758035
28,1000.000000,400,119322739.661308
28,250.000000,100,28062545.341798
28,4.073000,262144,1110302.898096
28,4.639000,32768,1478004.130612
28,5.649000,4096,5051267.863449
28,7.918000,512,7653712.372880
28,30.000000,12,14463453.869747
28,16.772000,64,15645589.501824
28,30.000000,6,16901802.330649
28,30.000000,9,17199913.063876
