arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,4.073000,262144,7840.574533
40,16.772000,64,3823.456682
40,4.639000,32768,7915.810698
40,5.649000,4096,7637.419787
40,7.918000,512,5290.670279
