arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,50.000000,25,2731697.667671
34,1000.000000,400,121260573.522179
34,250.000000,100,27776129.963537
34,4.073000,262144,190131.073718
34,5.649000,4096,137581.755564
34,30.000000,12,93325.850663
34,4.639000,32768,479192.174383
34,30.000000,9,90395.876510
34,7.918000,512,136125.989458
34,30.000000,6,91338.485410
34,16.772000,64,91682.113872
