arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,250.000000,100,28829752.721724
20,50.000000,25,4180835.993249
20,1000.000000,400,120501799.325300
20,4.073000,262144,4391078.541537
20,4.639000,32768,7530145.966556
20,5.649000,4096,12548502.217297
20,7.918000,512,24993684.084180
20,16.772000,64,54763921.701654
20,30.000000,12,56104172.059039
20,30.000000,9,59053752.899772
20,30.000000,6,64707119.448133
