arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
38,16.772000,64,4976.501281
38,4.073000,262144,14352.529951
38,4.639000,32768,7800.328455
38,5.649000,4096,13041.100452
38,7.918000,512,6161.312766
