arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,5.649000,4096,10773.529134
32,16.772000,64,31343.746011
32,7.918000,512,10967.176255
32,4.639000,32768,7174.787593
32,4.073000,262144,35515.417694
