arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,50.000000,25,3070363.215483
30,1000.000000,400,119847131.782367
30,250.000000,100,27678855.641657
30,4.073000,262144,871301.215918
30,5.649000,4096,295903.183930
30,7.918000,512,1168458.639716
30,4.639000,32768,1216042.549113
30,30.000000,12,4000235.545129
30,16.772000,64,4301107.187908
30,30.000000,6,3957409.920924
30,30.000000,9,4057864.886971
