arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,7.918000,512,65744.902084
36,5.649000,4096,211634.659189
36,4.639000,32768,137785.658227
36,4.073000,262144,157733.664343
36,16.772000,64,48268.878897
