arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,50.000000,25,3161905.625971
30,250.000000,100,27996377.939290
30,1000.000000,400,120174252.210918
30,4.073000,262144,411063.305106
30,4.639000,32768,859946.289714
30,5.649000,4096,756464.451636
30,7.918000,512,3524773.024062
30,30.000000,6,2038623.783526
30,16.772000,64,3657119.697237
30,30.000000,9,4092683.939355
30,30.000000,12,4680540.635171
