arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
38,7.918000,512,10666.250888
38,4.073000,262144,24715.009245
38,4.639000,32768,13182.394964
38,5.649000,4096,6475.369719
38,16.772000,64,4633.086121
