arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,4.073000,262144,3349084.029023
22,4.639000,32768,5468037.871537
22,5.649000,4096,10611471.416778
22,7.918000,512,23587939.302972
22,16.772000,64,37401188.138778
