arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,50.000000,25,2125303.327435
36,1000.000000,400,118110657.412142
36,250.000000,100,27611684.668462
36,4.639000,32768,199737.049260
36,5.649000,4096,115351.890344
36,30.000000,9,51691.742551
36,30.000000,6,46214.085169
36,30.000000,12,48025.020312
36,4.073000,262144,493022.617265
36,16.772000,64,46383.009195
36,7.918000,512,65121.410166
