arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,50.000000,25,3355188.845057
28,1000.000000,400,122193141.208492
28,250.000000,100,27787956.460316
28,4.073000,262144,746775.138370
28,4.639000,32768,1563553.203961
28,5.649000,4096,3910121.680344
28,7.918000,512,8074759.948721
28,16.772000,64,13838710.911995
28,30.000000,9,17421974.060810
28,30.000000,12,17982412.258498
28,30.000000,6,17207900.391149
