arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,16.772000,64,13357.852597
36,7.918000,512,5602.982777
36,4.639000,32768,26699.598312
36,5.649000,4096,10542.741958
36,4.073000,262144,6818.638207
