arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,50.000000,25,3540959.329939
26,250.000000,100,28298598.572846
26,1000.000000,400,120429310.220908
26,4.073000,262144,1291345.158019
26,4.639000,32768,3268720.023672
26,5.649000,4096,6125027.082729
26,7.918000,512,11645391.897606
26,16.772000,64,28428546.093646
26,30.000000,12,30110273.224395
26,30.000000,9,32990325.733386
26,30.000000,6,36183898.193188
