arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,7.918000,512,45812.354054
32,4.639000,32768,33129.486609
32,5.649000,4096,14728.494152
32,16.772000,64,17302.244247
32,4.073000,262144,9537.805775
