arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,50.000000,25,3249461.437915
28,1000.000000,400,120112971.957742
28,250.000000,100,28363146.876291
28,4.639000,32768,1345636.625159
28,5.649000,4096,3044643.993056
28,4.073000,262144,1289179.181782
28,7.918000,512,8194445.671454
28,16.772000,64,13687706.503961
28,30.000000,12,12985975.107082
28,30.000000,9,15871435.819831
28,30.000000,6,17489456.397290
