arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
32.00,30.00,12,98.80,1.20,500
32.00,7.92,512,0.40,99.60,500
40.00,30.00,6,99.80,0.20,500
36.00,30.00,15,91.80,8.20,500
36.00,30.00,12,98.60,1.40,500
34.00,30.00,12,99.40,0.60,500
32.00,16.77,64,99.20,0.80,500
38.00,30.00,15,89.00,11.00,500
34.00,30.00,18,87.60,12.40,500
38.00,30.00,6,99.80,0.20,500
34.00,30.00,6,99.80,0.20,500
38.00,30.00,12,97.20,2.80,500
36.00,5.65,4096,0.40,99.60,500
40.00,30.00,15,82.20,17.80,500
40.00,16.77,64,95.00,5.00,500
38.00,4.64,32768,0.20,99.80,500
40.00,4.07,262144,0.20,99.80,500
36.00,30.00,6,99.80,0.20,500
38.00,30.00,9,99.20,0.80,500
32.00,30.00,6,99.80,0.20,500
30.00,5.65,4096,0.20,99.80,500
32.00,30.00,9,99.80,0.20,500
40.00,30.00,18,73.60,26.40,500
30.00,30.00,9,99.80,0.20,500
36.00,16.77,64,98.80,1.20,500
26.00,4.64,32768,0.60,99.40,500
30.00,7.92,512,1.00,99.00,500
34.00,16.77,64,98.80,1.20,500
40.00,30.00,9,99.00,1.00,500
38.00,30.00,18,77.00,23.00,500
40.00,7.92,512,0.20,99.80,500
32.00,5.65,4096,0.40,99.60,500
34.00,5.65,4096,0.20,99.80,500
36.00,4.07,262144,0.20,99.80,500
32.00,30.00,18,91.80,8.20,500
34.00,30.00,15,95.20,4.80,500
36.00,30.00,9,99.80,0.20,500
28.00,4.64,32768,0.20,99.80,500
26.00,5.65,4096,0.40,99.60,500
34.00,4.64,32768,0.20,99.80,500
40.00,4.64,32768,0.80,99.20,500
38.00,7.92,512,0.60,99.40,500
36.00,30.00,18,83.80,16.20,500
32.00,4.64,32768,0.40,99.60,500
30.00,4.64,32768,0.00,100.00,500
34.00,30.00,9,99.60,0.40,500
34.00,4.07,262144,0.00,100.00,500
40.00,30.00,12,94.00,6.00,500
30.00,30.00,15,97.40,2.60,500
24.00,4.07,262144,0.20,99.80,500
32.00,30.00,15,96.00,4.00,500
40.00,5.65,4096,0.40,99.60,500
36.00,4.64,32768,0.00,100.00,500
36.00,7.92,512,1.20,98.80,500
30.00,4.07,262144,0.40,99.60,500
38.00,16.77,64,95.20,4.80,500
32.00,4.07,262144,0.60,99.40,500
24.00,4.64,32768,0.20,99.80,500
30.00,16.77,64,99.60,0.40,500
30.00,30.00,6,99.80,0.20,500
38.00,5.65,4096,0.00,100.00,500
22.00,4.07,262144,0.20,99.80,500
26.00,4.07,262144,0.80,99.20,500
28.00,4.07,262144,0.40,99.60,500
26.00,7.92,512,0.60,99.40,500
30.00,30.00,12,99.80,0.20,500
20.00,4.07,262144,0.60,99.40,500
34.00,7.92,512,0.60,99.40,500
38.00,4.07,262144,0.40,99.60,500
30.00,30.00,18,94.20,5.80,500
28.00,5.65,4096,0.80,99.20,500
24.00,5.65,4096,0.20,99.80,500
22.00,5.65,4096,0.80,99.20,500
22.00,4.64,32768,0.20,99.80,500
28.00,7.92,512,1.40,98.60,500
24.00,7.92,512,1.20,98.80,500
20.00,4.64,32768,0.00,100.00,500
20.00,5.65,4096,0.40,99.60,500
28.00,16.77,64,99.80,0.20,500
22.00,7.92,512,1.40,98.60,500
28.00,30.00,6,99.80,0.20,500
28.00,30.00,12,99.80,0.20,500
28.00,30.00,9,99.80,0.20,500
28.00,30.00,15,99.00,1.00,500
28.00,30.00,18,95.00,5.00,500
20.00,7.92,512,1.00,99.00,500
26.00,30.00,15,98.60,1.40,500
26.00,30.00,18,97.60,2.40,500
26.00,16.77,64,99.40,0.60,500
26.00,30.00,12,99.80,0.20,500
26.00,30.00,6,99.80,0.20,500
26.00,30.00,9,99.80,0.20,500
24.00,30.00,6,99.80,0.20,500
24.00,30.00,18,95.40,4.60,500
24.00,30.00,12,99.60,0.40,500
24.00,16.77,64,99.40,0.60,500
24.00,30.00,15,98.40,1.60,500
24.00,30.00,9,99.80,0.20,500
22.00,30.00,9,99.80,0.20,500
22.00,30.00,12,99.60,0.40,500
20.00,30.00,15,93.60,6.40,500
20.00,30.00,12,99.40,0.60,500
22.00,30.00,15,98.40,1.60,500
20.00,30.00,6,99.80,0.20,500
22.00,30.00,18,91.60,8.40,500
20.00,16.77,64,98.20,1.80,500
22.00,30.00,6,99.80,0.20,500
22.00,16.77,64,99.80,0.20,500
20.00,30.00,9,99.80,0.20,500
20.00,30.00,18,77.40,22.60,500
