arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
32.00,30.00,6,99.80,0.20,500
40.00,30.00,18,72.80,27.20,500
34.00,30.00,12,98.60,1.40,500
40.00,30.00,9,98.60,1.40,500
34.00,16.77,64,98.80,1.20,500
36.00,30.00,12,97.00,3.00,500
36.00,16.77,64,98.20,1.80,500
40.00,16.77,64,94.20,5.80,500
32.00,30.00,18,92.60,7.40,500
38.00,30.00,12,96.80,3.20,500
36.00,30.00,9,99.80,0.20,500
36.00,30.00,6,99.80,0.20,500
32.00,30.00,15,97.20,2.80,500
40.00,30.00,6,99.80,0.20,500
40.00,30.00,15,86.40,13.60,500
38.00,7.92,512,0.60,99.40,500
36.00,4.64,32768,0.80,99.20,500
36.00,5.65,4096,0.00,100.00,500
32.00,7.92,512,0.40,99.60,500
32.00,30.00,12,99.40,0.60,500
36.00,7.92,512,0.60,99.40,500
34.00,30.00,6,99.80,0.20,500
38.00,30.00,9,99.00,1.00,500
40.00,30.00,12,96.20,3.80,500
36.00,30.00,15,93.40,6.60,500
36.00,30.00,18,84.40,15.60,500
34.00,5.65,4096,0.60,99.40,500
40.00,5.65,4096,0.00,100.00,500
38.00,30.00,15,88.20,11.80,500
38.00,4.64,32768,0.40,99.60,500
34.00,4.64,32768,0.20,99.80,500
40.00,4.64,32768,0.20,99.80,500
32.00,30.00,9,99.80,0.20,500
32.00,16.77,64,99.40,0.60,500
34.00,30.00,18,90.00,10.00,500
34.00,30.00,15,93.20,6.80,500
36.00,4.07,262144,0.80,99.20,500
34.00,30.00,9,99.80,0.20,500
24.00,5.65,4096,0.00,100.00,500
22.00,4.07,262144,0.00,100.00,500
38.00,30.00,6,99.80,0.20,500
40.00,7.92,512,0.40,99.60,500
38.00,5.65,4096,0.60,99.40,500
38.00,4.07,262144,0.20,99.80,500
40.00,4.07,262144,0.60,99.40,500
28.00,4.64,32768,0.20,99.80,500
28.00,5.65,4096,0.40,99.60,500
34.00,7.92,512,1.80,98.20,500
38.00,30.00,18,77.00,23.00,500
30.00,4.64,32768,0.20,99.80,500
30.00,30.00,9,99.80,0.20,500
