frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,484503.851364,130642.000000,61.611687
4,2085645.145332,293465.000000,74.793048
8,1377215.893756,269318.000000,28.000000
16,1752836.100181,296376.000000,157.917700
32,2584485.458937,290374.000000,73377.726512
64,2302560.811607,285828.000000,1657.604899
128,1948799.597539,288805.000000,40290.908913
256,2519468.793685,292958.000000,214137.030544
512,3549341.574110,304767.000000,220895.188180
1024,2502339.469103,287543.000000,381499.000295
2048,2061262.299778,254090.000000,290185.122491
4096,2206589.837463,244913.000000,241373.026567
8192,2290917.792571,264102.000000,913293.697268
16384,3589454.209476,288757.000000,2158018.626776
32768,1048246.414546,131226.000000,903694.767854
65536,2330886.489406,245303.000000,301153.261865
