frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1869687.091724,287991.000000,97.046381
4,916816.795812,194543.000000,122.429572
8,2502588.597692,278001.000000,2937.185558
16,2053737.554996,280533.000000,258.803014
32,2590744.028353,278114.000000,171.965113
64,2220742.723167,299452.000000,72610.918862
128,2395253.163395,297476.000000,99943.470557
256,2860291.764346,290174.000000,7349.405214
512,2803057.809801,279190.000000,240568.948709
1024,3394338.977198,292875.000000,291936.247251
2048,2535878.758592,262424.000000,933250.117621
4096,3159619.334274,240816.000000,373962.380568
8192,1804448.041944,272234.000000,326418.183642
16384,2473009.768662,300966.000000,1310792.615476
32768,1456218.861122,263664.000000,780351.628466
65536,5209894.106610,247251.000000,4210983.883759
