frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,835694.187438,158047.000000,171.309661
4,1923473.123721,281214.000000,237.023206
8,2191830.587462,296394.000000,106.080158
16,3297812.805773,303691.000000,10766.705949
32,2280950.362715,300029.000000,7944.357746
64,2856455.957187,302526.000000,10879.254202
128,2566469.339377,292829.000000,313802.381626
256,2727465.719414,269644.000000,119797.098212
512,2627007.954378,296393.000000,548500.731019
1024,3080782.778819,299057.000000,269356.952548
2048,2518945.108619,291200.000000,245650.924611
4096,3349355.703069,298135.000000,716874.181015
8192,2146689.731321,250436.000000,675413.369819
16384,2505117.571872,225990.000000,1379016.261637
32768,2431939.179886,248121.000000,1705427.246464
65536,2314022.438002,194431.000000,1826270.790342
