frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,895477.189581,267767.000000,593.190526
4,1558144.104552,255930.000000,143.289916
8,1988166.433701,292356.000000,47.634021
16,2375454.306607,289673.000000,2281.929228
32,2835455.986745,298989.000000,402.604024
64,2665468.754931,290163.000000,134734.122200
128,2498729.419423,298165.000000,112830.085970
256,2114696.188435,290840.000000,159815.127698
512,3042520.435122,297681.000000,261361.877499
1024,3860629.261748,303241.000000,286016.576404
2048,1652653.731734,250008.000000,588518.532945
4096,1861336.238941,184917.000000,750891.048877
8192,996151.375641,105286.000000,702408.054719
16384,1959283.297215,236582.000000,1030286.920757
32768,1859357.028772,135445.000000,1196952.087415
65536,2153196.491953,250373.000000,1607426.948007
