frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1630927.854035,297406.000000,159.260792
4,1590092.170194,262635.000000,94270.049448
8,2219367.976586,286970.000000,14557.059662
16,2338591.917812,302795.000000,478.165243
32,3059465.547675,298854.000000,14429.599613
64,2046497.405671,293775.000000,16171.433548
128,2521144.069947,260733.000000,268508.837154
256,2007549.504620,277452.000000,25349.730926
512,3348984.648202,291521.000000,391845.818199
1024,3051199.210658,291845.000000,302230.602989
2048,3091286.877110,284270.000000,968598.361447
4096,3042089.570156,284235.000000,801487.648705
8192,2092273.100094,248550.000000,866872.974614
16384,300262.031681,60158.000000,0.000000
32768,3583634.862020,274071.000000,1370148.533016
65536,1884862.312769,179709.000000,569639.225222
