frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1824252.517419,295902.000000,34.510868
4,1907213.529899,284206.000000,152.718696
8,1657087.727231,274871.000000,27772.573467
16,959667.079444,226857.000000,392.109679
32,2239485.550735,299834.000000,1469.906800
64,2960383.276920,292422.000000,3199.361655
128,2621649.822635,305125.000000,7425.613914
256,2882753.381687,306919.000000,17707.762027
512,2901574.211176,304346.000000,322892.187464
1024,2232901.603745,290357.000000,403940.661355
2048,3213338.569304,284025.000000,254356.229346
4096,3719585.015827,301246.000000,526682.237788
8192,1334135.101344,227270.000000,284543.884839
16384,2098923.980976,279569.000000,621273.949486
32768,3801952.558086,278478.000000,575996.286528
65536,2305207.948814,181963.000000,1755746.072972
