frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,2341246.997865,300354.000000,165.761877
4,824171.962595,147509.000000,190.007895
8,1584520.644971,303772.000000,161.269960
16,2283113.847901,280244.000000,225.019999
32,1498964.977233,270046.000000,9430.491928
64,1535596.278055,246334.000000,1031.733008
128,3053157.255532,300609.000000,55001.564987
256,2854822.910160,301095.000000,282559.451236
512,2864620.613528,298018.000000,385754.069222
1024,2019331.994039,298891.000000,357319.661511
2048,3431212.143098,286437.000000,277686.297372
4096,1378837.582944,198572.000000,451712.682577
8192,4036039.039086,282809.000000,1695147.814862
16384,1872630.875763,247087.000000,1336381.273660
32768,4731557.095407,266127.000000,1367399.208361
65536,5902371.557249,237091.000000,5818585.091070
