frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1359852.558662,282604.000000,101.118742
4,1797981.338256,255130.000000,186.408154
8,1555300.594964,202994.000000,101.163234
16,1195982.004406,296244.000000,214.767316
32,2040968.648272,295986.000000,279.860680
64,2250642.589715,254524.000000,181929.439891
128,2620558.086327,288325.000000,3669.553243
256,2569551.292293,303246.000000,16953.180469
512,2938952.463676,302426.000000,547831.091856
1024,2305812.489180,291758.000000,323967.171020
2048,2722266.317890,277498.000000,176685.209503
4096,3076450.901179,300292.000000,150197.642149
8192,2721952.797012,275025.000000,147879.412932
16384,2594330.959891,212079.000000,1509626.184857
32768,2325267.985425,207026.000000,1381430.773497
65536,2382157.022968,151074.000000,2317496.787079
