frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1927191.702024,279875.000000,503.747953
4,2289531.391117,296126.000000,233192.016023
8,2415654.174591,294914.000000,96.239285
16,2008984.968883,282012.000000,2617.859622
32,2695515.054964,296351.000000,2263.376018
64,2966924.833857,306067.000000,355.129554
128,2961877.306281,296104.000000,226127.049408
256,2846327.926050,276387.000000,312717.483064
512,2881264.634731,297090.000000,406194.065349
1024,2550903.602254,299325.000000,525765.453300
2048,1400835.705412,238122.000000,131779.922333
4096,3243350.738558,295885.000000,485139.528598
8192,3020343.384571,219614.000000,938388.761897
16384,1847113.151047,199581.000000,234702.091891
32768,4861434.960362,291095.000000,2263458.649387
65536,1283994.092747,171370.000000,0.000000
