frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2207976.455216,302936.000000,156.706732
4,1562389.460339,298791.000000,187.333926
8,1072974.140990,242118.000000,10689.482074
16,1850808.740205,302856.000000,651.095231
32,2040125.802422,280678.000000,858.998254
64,2973034.092326,295084.000000,233731.968477
128,1845886.132127,294505.000000,31867.495917
256,3013652.063989,305449.000000,133043.649044
512,2019613.618207,291730.000000,86765.947600
1024,1817394.898373,275760.000000,197365.929975
2048,3590931.219395,297567.000000,577983.184757
4096,2647008.193277,272449.000000,659714.250504
8192,2143693.387990,272214.000000,542896.733362
16384,1793263.109858,222984.000000,1135563.745795
32768,2192158.486915,294960.000000,1203423.513479
65536,4136489.147509,251898.000000,3707321.099101
