frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,934923.636601,160832.000000,132.132509
4,1618252.624776,290075.000000,162.212823
8,1554753.891130,264095.000000,184.461378
16,1005646.184687,182797.000000,712.463332
32,1616072.519414,257244.000000,636.218516
64,2515724.333998,299556.000000,942.540185
128,3203951.587946,294748.000000,72646.664039
256,2925458.568334,303637.000000,202650.567394
512,2183256.689718,290837.000000,72908.667962
1024,2679880.925392,292352.000000,28654.493644
2048,2457598.371367,301722.000000,755316.751990
4096,1849004.348036,251911.000000,412104.477009
8192,2220902.759177,294578.000000,197816.973420
16384,1158208.493638,157747.000000,586210.112601
32768,1385410.946098,185502.000000,477289.481264
65536,6984665.716547,303252.000000,6709446.715003
