frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2110424.979108,273158.000000,54.000000
4,1650839.309200,287020.000000,360.860084
8,2243694.760961,271790.000000,190.092083
16,1633748.702955,266091.000000,139566.072865
32,2697808.645227,282678.000000,265.395931
64,2607174.423850,301307.000000,224696.348535
128,2912556.603802,301608.000000,64368.199618
256,2620806.474404,283373.000000,346385.460995
512,2549517.099032,299459.000000,22810.213195
1024,2919147.529415,296814.000000,684400.851293
2048,2613888.836188,292748.000000,542658.012994
4096,3438948.317096,282976.000000,571194.350009
8192,1117254.324821,162954.000000,323916.815034
16384,984768.230811,219563.000000,626251.956864
32768,1292378.951213,132815.000000,0.000000
65536,308152.199622,67327.000000,0.000000
