frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1824342.442307,290451.000000,132.676298
4,628236.438908,254069.000000,2225.944968
8,1445073.883271,276840.000000,143.338760
16,2365929.623568,263825.000000,504.527502
32,1586093.725864,221233.000000,151.115850
64,2610975.111054,290061.000000,10642.013014
128,2713550.962729,303241.000000,441415.837434
256,3204073.292291,303379.000000,213997.304670
512,2697058.702454,279378.000000,769725.272306
1024,3042380.838146,295279.000000,498400.227445
2048,4118440.860799,293859.000000,1564258.631612
4096,3518314.751079,287060.000000,1181644.869474
8192,1855200.548237,228849.000000,1118357.118160
16384,3977839.638768,303480.000000,1013964.617147
32768,2083937.141787,273820.000000,1062477.755151
65536,2366114.816282,198974.000000,2034002.407892
