frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,2150852.141479,295214.000000,54.000000
4,2249323.663416,301743.000000,829.921683
8,469724.878536,133589.000000,1989.136496
16,1292809.962249,287432.000000,149.372019
32,1933890.119608,272317.000000,222.840750
64,2728193.036649,298227.000000,983.147497
128,3007576.159193,300285.000000,49676.326726
256,2693505.723021,294784.000000,102846.429797
512,2727845.254645,299157.000000,258404.537822
1024,3151031.710235,286811.000000,79486.581559
2048,3459162.256670,301099.000000,1000989.844894
4096,3145522.825850,294074.000000,260584.270692
8192,2307318.714974,229167.000000,864952.412613
16384,3771110.658235,269634.000000,1366852.330025
32768,3188444.594346,277837.000000,2231303.946551
65536,4656178.942652,302625.000000,2530966.042786
