frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1872266.652610,300241.000000,3815.752219
4,1727755.607323,273573.000000,115.381974
8,1348707.739039,266389.000000,250.349755
16,2450350.757058,293996.000000,220.410980
32,2645252.337111,286223.000000,21559.825440
64,1713440.152034,269520.000000,7291.237549
128,2306090.646406,277143.000000,16003.489213
256,3531987.697605,298795.000000,110169.491176
512,2999903.587455,302432.000000,264246.395996
1024,3108271.654823,296410.000000,296151.041891
2048,3117038.664769,259453.000000,653293.438608
4096,3168243.269171,276986.000000,998194.639362
8192,3350949.462895,284886.000000,1147198.469021
16384,823754.013505,161898.000000,213493.935157
32768,1949080.122149,185239.000000,1686135.590811
65536,2381509.274921,202827.000000,2070640.975361
