frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,894754.903236,27455.000000,10907.043092
4,724613.538398,26682.000000,7908.698186
8,906393.911253,29835.000000,30024.996170
16,996344.321276,30931.000000,38549.795019
32,311362.664149,14364.000000,2610.138311
64,1996495.966079,59009.000000,73248.912770
128,1575721.539606,48180.000000,76278.634119
256,2202352.487053,65290.000000,148940.943619
512,2379925.313129,70046.000000,432312.009471
1024,2500836.449574,72210.000000,394340.700136
2048,1604474.179410,53963.000000,437640.486165
4096,1170947.992011,47398.000000,148546.417530
8192,1072328.461228,36753.000000,499534.653151
16384,2941885.375818,75138.000000,1782018.671628
32768,4745541.274629,107440.000000,1858353.097446
65536,507657.104071,26074.000000,0.000000
