frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,726442.192735,32985.000000,8803.538947
4,631870.653015,20511.000000,10432.673099
8,1028732.720506,34391.000000,29949.068617
16,190684.716878,8181.000000,2515.315487
32,1290342.134832,49337.000000,10173.270860
64,1122938.552462,40689.000000,100970.638618
128,2062678.970816,68405.000000,27734.541767
256,1956835.499471,65595.000000,56224.536192
512,2020005.138842,73645.000000,64768.745819
1024,2726582.706600,83901.000000,156274.233817
2048,524554.403034,26140.000000,198539.311833
4096,1870529.723391,64769.000000,654148.572028
8192,1009608.270667,41399.000000,222865.209779
16384,1231549.457524,37072.000000,415305.767534
32768,3470168.291146,112081.000000,2211385.309256
65536,2441242.543274,79001.000000,1717860.592694
