frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1196057.820494,43269.000000,33201.070028
4,985691.124067,41838.000000,29100.177216
8,977713.770843,33351.000000,18812.459834
16,1152348.462168,46837.000000,3074.564522
32,1023520.342067,44327.000000,56804.841686
64,2225266.158176,76191.000000,88998.719322
128,3119324.850579,107001.000000,60809.575940
256,873372.374309,42458.000000,100794.885540
512,916872.932335,30577.000000,106075.202988
1024,2186634.825937,73615.000000,382565.478047
2048,2753864.108962,92520.000000,890858.115158
4096,2252773.148636,80383.000000,321545.189805
8192,1910542.011394,70927.000000,749102.798670
16384,3003279.583167,90657.000000,1619141.831859
32768,2362247.130650,78716.000000,631180.765028
65536,6245523.382000,191301.000000,3778871.443310
