frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,189959.563716,9243.000000,3730.416867
4,972582.855115,28361.000000,17501.299009
8,1282461.688675,47249.000000,43734.328347
16,732932.814269,23913.000000,17735.966650
32,1291367.803083,46030.000000,10132.247530
64,1885899.116014,57722.000000,43264.256760
128,1966253.492063,62859.000000,172328.817393
256,1832347.305528,54882.000000,8476.012683
512,1573830.036716,56879.000000,207139.121933
1024,1487175.553335,46097.000000,303685.278468
2048,1091427.271342,37403.000000,58831.301991
4096,1742473.878273,54721.000000,199227.703761
8192,2399207.741052,70728.000000,1151889.191199
16384,2365107.188533,71471.000000,973492.349394
32768,1598272.831784,51237.000000,885452.749590
65536,4064830.907385,119288.000000,2715187.527691
