frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,945010.341010,28805.000000,25706.631226
4,1323080.566829,51754.000000,49592.255182
8,1090118.151659,49905.000000,7339.961853
16,939859.358858,31705.000000,24617.447268
32,1010509.789294,29782.000000,42148.305197
64,1287521.584673,44868.000000,79427.838017
128,2103805.317691,73271.000000,68668.460737
256,2006686.494705,62317.000000,178261.750210
512,1996311.067863,65609.000000,210341.619790
1024,2605114.514836,90348.000000,92821.663296
2048,1867994.232574,60806.000000,226886.858028
4096,2891706.060111,94667.000000,508193.135033
8192,1747916.719815,58075.000000,780412.752116
16384,3635994.369240,111957.000000,2760436.698914
32768,2427607.428723,83358.000000,909020.489575
65536,4242931.370313,125016.000000,3031094.003451
