frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,806285.277689,33834.000000,10829.234691
4,1025946.786680,43322.000000,9171.000000
8,938265.418445,34210.000000,3612.004153
16,1209133.534828,40056.000000,61604.762300
32,1826658.912100,77032.000000,3887.718740
64,1878186.864767,65369.000000,87574.958755
128,1821432.575236,65649.000000,30644.446773
256,2188819.967723,85577.000000,69902.863446
512,2255043.060332,82216.000000,76598.155278
1024,1972645.524061,70681.000000,170115.689811
2048,2184632.381033,74875.000000,242832.036124
4096,2792249.003459,95516.000000,299600.790787
8192,3068193.285496,94382.000000,474393.038093
16384,764877.656277,32590.000000,437336.733148
32768,1100459.994111,48081.000000,881323.537046
65536,4145483.999781,142278.000000,2131706.928195
