frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,1094169.250014,38883.000000,32867.200839
4,1172307.219384,39986.000000,36548.440938
8,957488.572549,41888.000000,6908.161695
16,761814.452391,25973.000000,5673.464991
32,1738385.832791,61190.000000,51222.422297
64,1836685.837854,63900.000000,61135.722552
128,2141315.218178,79001.000000,128999.813589
256,1711105.215555,59862.000000,114752.607016
512,1539423.469019,58875.000000,126972.833539
1024,1690576.293699,53471.000000,108694.557251
2048,2292451.297310,75380.000000,467576.698447
4096,2112553.865261,72010.000000,772982.122681
8192,2414099.609878,88823.000000,1593918.335233
16384,2217980.922370,68894.000000,1050027.859516
32768,2761499.026683,98004.000000,2103681.044614
65536,8156602.300801,197364.000000,7722750.976581
