frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,4278585.844523,83656.000000,0.000000
4,1887182.323001,204025.000000,0.000000
8,4377904.510506,95810.000000,0.000000
16,2952543.774688,216707.000000,0.000000
32,3850290.323341,178226.000000,0.000000
64,3084594.187625,255856.000000,0.000000
128,5452291.531853,134778.000000,0.000000
256,6700750.041277,172111.000000,0.000000
512,6389219.405305,303191.000000,0.000000
1024,4622706.987690,104643.000000,0.000000
2048,9129285.550237,206564.000000,0.000000
4096,10374831.942140,243620.000000,0.000000
8192,8676831.264876,281627.000000,0.000000
16384,5601780.746772,304512.000000,0.000000
32768,3417093.630192,91141.000000,0.000000
65536,4525472.807814,130355.000000,0.000000
