frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3774017.355014,302878.000000,58044.000009
4,2718712.105399,220682.000000,9264.017595
8,2752024.320637,280197.000000,15336.096439
16,2937376.863313,305141.000000,69355.409731
32,3757960.457113,304370.000000,144818.424601
64,3800484.659414,302878.000000,188381.325343
128,3575393.303173,302580.000000,169251.889774
256,4976105.812973,301417.000000,418185.679025
512,4367616.901920,296109.000000,340223.656807
1024,5367994.018098,298263.000000,896301.726441
2048,2459246.287846,302543.000000,302728.663104
4096,3250697.302786,288293.000000,546096.995866
8192,6171462.189781,243388.000000,3247080.918662
16384,4314456.854063,306776.000000,2813930.660810
32768,1498472.892966,107515.000000,943643.576013
65536,4816413.767141,269502.000000,2512998.279582
