frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2786827.987785,276282.000000,4762.089247
4,2269339.925995,283951.000000,99593.834628
8,2886181.293054,279849.000000,44252.460158
16,2906773.106521,301052.000000,880.563456
32,2780412.869207,241445.000000,43567.941723
64,3369907.368250,294317.000000,143888.687342
128,5827250.088466,304258.000000,389134.423177
256,4277190.474903,293823.000000,33542.292811
512,3643198.909120,235691.000000,669164.405434
1024,4384894.020741,306336.000000,500969.874713
2048,5395326.952949,266340.000000,1775664.344690
4096,4479279.461413,304440.000000,363510.318517
8192,6136799.077913,305468.000000,1403340.114588
16384,5288636.397052,266171.000000,2307686.027291
32768,2772487.866961,156973.000000,706937.038534
65536,4221043.271684,188340.000000,3277880.668740
