frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2232026.856227,273352.000000,0.000000
4,2265208.282966,300825.000000,0.000000
8,2819200.436056,298980.000000,0.000000
16,2455622.793674,296727.000000,0.000000
32,4272622.632215,303811.000000,0.000000
64,3401367.683864,301139.000000,0.000000
128,4244856.185474,304148.000000,0.000000
256,3465854.074419,304053.000000,0.000000
512,3700700.462640,303109.000000,0.000000
1024,5725105.789471,286124.000000,0.000000
2048,4460430.069844,301885.000000,0.000000
4096,3575631.344479,217828.000000,0.000000
8192,5336607.341069,193423.000000,0.000000
16384,2209383.695609,96182.000000,0.000000
32768,5138996.796342,219115.000000,0.000000
65536,5459389.146346,246710.000000,0.000000
