frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2554664.142143,294563.000000,0.000000
4,2261487.401516,299636.000000,0.000000
8,2735286.399397,288676.000000,0.000000
16,2911281.810589,297508.000000,0.000000
32,3568231.629112,281077.000000,0.000000
64,3450442.357430,293302.000000,0.000000
128,4459778.252401,300996.000000,0.000000
256,4074720.624661,302195.000000,0.000000
512,5762847.969458,292731.000000,0.000000
1024,6481652.495394,222085.000000,0.000000
2048,4192384.383670,261710.000000,0.000000
4096,5157419.819916,267414.000000,0.000000
8192,11538552.555111,304685.000000,0.000000
16384,3193381.941223,234209.000000,0.000000
32768,9656919.325785,272360.000000,0.000000
65536,8143036.354667,303980.000000,0.000000
