frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2630810.515270,259162.000000,68430.559796
4,2975434.200357,304197.000000,9177.620007
8,3028107.471625,298409.000000,106336.147452
16,2696282.525975,302219.000000,37766.055354
32,3547677.337010,304655.000000,127948.159205
64,4327766.355314,305506.000000,170579.314575
128,4270783.535331,307515.000000,279604.240889
256,3789767.314556,303806.000000,142566.723432
512,4856372.887471,289006.000000,573369.360735
1024,3609196.078902,282691.000000,816428.621221
2048,5478303.417545,304846.000000,1435758.854587
4096,4935539.304442,290662.000000,625227.933016
8192,5016796.897312,307318.000000,1456959.719980
16384,7310644.398446,305145.000000,2692008.990976
32768,6085566.620146,235586.000000,3943924.523327
65536,1820045.610178,130276.000000,153435.360843
