frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1564363.862343,51334.000000,0.000000
4,3382970.805727,77684.000000,0.000000
8,2505603.582303,280579.000000,0.000000
16,2759539.087704,207500.000000,0.000000
32,5095415.766027,284169.000000,0.000000
64,8059009.196382,176535.000000,0.000000
128,3432161.750475,222477.000000,0.000000
256,7337273.590922,250637.000000,0.000000
512,3451467.852580,305123.000000,0.000000
1024,8223044.805987,295462.000000,0.000000
2048,4483267.577005,137874.000000,0.000000
4096,10407030.769254,304987.000000,0.000000
8192,2397131.953293,68864.000000,0.000000
16384,9622672.124883,233309.000000,0.000000
32768,11091921.383379,247720.000000,0.000000
65536,12118055.692773,271438.000000,0.000000
