frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2117662.410541,304518.000000,28124.047824
4,2521089.430303,261834.000000,41208.000000
8,3695759.630108,299672.000000,107606.122856
16,2324761.900448,262784.000000,42827.129276
32,3893338.062893,297575.000000,150338.998932
64,3105387.503333,296303.000000,221827.270510
128,4885077.090715,282691.000000,188193.718466
256,4651662.758166,285254.000000,43881.310486
512,7387173.029217,303108.000000,448681.091103
1024,4829427.312289,282092.000000,889598.859088
2048,4188026.623227,274377.000000,534572.445714
4096,1755535.268737,65302.000000,572885.879341
8192,2916909.956787,132557.000000,314531.506888
16384,7031328.526273,300457.000000,1578454.065492
32768,8387323.054371,211962.000000,2964768.858030
65536,7912012.090942,301571.000000,5167448.133760
