frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1933576.772491,209312.000000,0.000000
4,2936110.735122,285400.000000,0.000000
8,2037122.168132,202882.000000,0.000000
16,4111817.686475,305426.000000,0.000000
32,2698332.955362,296003.000000,0.000000
64,4372550.456063,287585.000000,0.000000
128,2100631.765208,176172.000000,0.000000
256,6286385.818789,296112.000000,0.000000
512,5181725.345165,280271.000000,0.000000
1024,3456555.112892,278379.000000,0.000000
2048,6227974.159697,301339.000000,0.000000
4096,7880893.603973,287704.000000,0.000000
8192,7712452.716361,304803.000000,0.000000
16384,1699108.614131,114424.000000,0.000000
32768,2699432.004137,83461.000000,0.000000
65536,12368616.501689,305205.000000,0.000000
