frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2173108.015000,301186.000000,0.000000
4,2617165.751885,282159.000000,0.000000
8,1969272.857729,285561.000000,0.000000
16,2784413.324184,301409.000000,0.000000
32,2846617.809770,212080.000000,0.000000
64,4161561.363898,283161.000000,0.000000
128,4376100.787255,304396.000000,0.000000
256,4045958.790301,302006.000000,0.000000
512,5758036.064393,304440.000000,0.000000
1024,2714669.409779,301917.000000,0.000000
2048,4480544.997113,304706.000000,0.000000
4096,2614139.034398,241340.000000,0.000000
8192,7582354.447401,306951.000000,0.000000
16384,5176354.109476,224730.000000,0.000000
32768,10660834.191236,302721.000000,0.000000
65536,163314.098105,22072.000000,0.000000
