frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3335191.206006,276384.000000,79.893679
4,2671832.824058,298944.000000,12172.257350
8,2740237.006213,290353.000000,39325.252523
16,3443304.052846,303796.000000,58038.842855
32,3604894.092642,296625.000000,1033.127291
64,3054042.488412,288628.000000,100296.370204
128,4348075.904921,300774.000000,126725.898584
256,4193378.613740,304463.000000,365498.094172
512,4044106.259643,282639.000000,485098.414333
1024,6184630.713200,304850.000000,1074696.183699
2048,5057725.075537,265330.000000,1196447.041327
4096,4668583.976177,303135.000000,697909.506632
8192,5811878.426345,304331.000000,761141.682694
16384,4767344.286483,271675.000000,2178461.464974
32768,5924507.782720,306933.000000,4455621.705921
65536,1628225.571575,68123.000000,1466733.505729
