frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2850909.752578,142250.000000,89531.459996
4,3183696.289535,204760.000000,691.711645
8,2227996.364493,134556.000000,2690.927907
16,4212347.356650,106281.000000,218080.207804
32,5384957.916796,131351.000000,44595.622083
64,5667626.753529,139317.000000,8977.408423
128,6792345.531237,304859.000000,190631.937720
256,5869884.746379,136617.000000,310760.821292
512,6385328.813940,305757.000000,606841.378528
1024,5091099.055372,169440.000000,587002.743753
2048,9170969.549383,199435.000000,1792140.288949
4096,2910129.863719,203155.000000,967395.467879
8192,4882746.662901,233339.000000,1483705.875842
16384,9759060.552533,198324.000000,4803682.043572
32768,8891586.707878,214139.000000,6198496.819031
65536,13549018.712341,305089.000000,13346022.309610
