frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2094258.664346,227635.000000,13280.191565
4,2727125.449817,267610.000000,157988.241825
8,2844304.093398,303670.000000,10863.039906
16,3403535.492521,303514.000000,61820.850083
32,3386941.774895,304377.000000,37701.463804
64,3458547.863459,297062.000000,119584.237736
128,3160621.260664,273621.000000,208626.761023
256,3606112.357130,300190.000000,267074.402472
512,4197908.334415,297657.000000,612041.525801
1024,3849388.614407,281459.000000,285413.056658
2048,5147084.701615,305523.000000,622808.847263
4096,5546376.895832,303985.000000,1951919.771925
8192,2553992.030191,174906.000000,1256721.738697
16384,5024586.819123,275198.000000,1647401.119547
32768,7407450.789757,308000.000000,4714816.711430
65536,5517152.246616,244692.000000,2929587.602702
