frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3721295.478951,304900.000000,0.000000
4,3247353.696586,287422.000000,0.000000
8,3278472.109672,295097.000000,0.000000
16,2630164.609771,272010.000000,0.000000
32,3579472.769566,257362.000000,0.000000
64,3563947.150067,282399.000000,0.000000
128,4558648.381765,303415.000000,0.000000
256,4813673.111189,308292.000000,0.000000
512,4385539.748711,303452.000000,0.000000
1024,4846929.101411,296454.000000,0.000000
2048,5537538.344429,305773.000000,0.000000
4096,1874551.998191,182095.000000,0.000000
8192,3308117.854160,260856.000000,0.000000
16384,7215130.823595,282836.000000,0.000000
32768,6466526.209663,288950.000000,0.000000
65536,6614584.714117,252963.000000,0.000000
