frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2445132.449172,138211.000000,47562.118109
4,3333373.820663,74129.000000,142851.786489
8,1084039.067497,92847.000000,32083.824398
16,2829554.772017,90182.000000,186822.009988
32,4278399.600557,92090.000000,271216.191615
64,4136008.669893,156644.000000,292816.926065
128,4992050.688861,119535.000000,14390.624100
256,6924893.894938,304942.000000,436270.555038
512,7021166.331966,248369.000000,78998.507043
1024,4366360.429379,101917.000000,519832.394015
2048,7358700.802167,305294.000000,933066.063193
4096,10617651.311132,304929.000000,1828747.029872
8192,6000898.431137,150150.000000,1862172.019923
16384,5502455.423006,154202.000000,2867852.388823
32768,6088256.323555,130331.000000,3386450.312567
65536,10959776.178104,230877.000000,0.000000
