frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1830672.056702,304988.000000,13008.590162
4,2495000.177927,273449.000000,39880.039268
8,3731991.958334,293483.000000,56561.273766
16,3619414.539266,209676.000000,200856.741025
32,3309432.591184,262264.000000,111040.409437
64,4089692.840683,301249.000000,159522.805664
128,3598415.670578,285243.000000,264145.678920
256,8118080.258152,298165.000000,1040421.581825
512,4273673.921296,254320.000000,472968.064076
1024,4022716.981406,194809.000000,268384.122859
2048,4326355.468784,289714.000000,458419.714181
4096,4429111.462110,288461.000000,567594.085381
8192,8378812.626614,281366.000000,4039554.223884
16384,9386853.606816,191125.000000,4648201.917668
32768,6304134.552343,210238.000000,1515286.721986
65536,9194269.509359,304176.000000,5490451.817138
