frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2324842.693684,55292.000000,97869.527990
4,2814871.386897,76152.000000,69569.021741
8,3711906.361054,170446.000000,44971.973495
16,2257579.454788,63528.000000,84145.178988
32,5197587.316711,178303.000000,65023.339256
64,4781517.832589,216263.000000,118066.494926
128,7985548.840140,201159.000000,747084.496623
256,6304869.013946,180557.000000,490398.948805
512,7018622.648169,159370.000000,1125770.874496
1024,4362203.006329,286648.000000,403830.839441
2048,7968681.818998,192050.000000,1254357.970676
4096,7787543.419352,171520.000000,2566249.712158
8192,10304970.933896,232731.000000,4341228.929470
16384,12360822.852121,305430.000000,7049196.091139
32768,3047440.697339,83309.000000,1580198.534265
65536,957014.774413,38137.000000,0.000000
